id,tweet,label
2.62E+17,"The perfect day apart from Jordan Rhodes' late goal for Blackburn. Up to 6th in the table, bring on next Saturday! #nffc",1
2.64E+17,@SimpplyA TMILLS is going to Tucson! But the 29th and it's on a Thursday :(,-1
2.64E+17,I may or may not be dressing as Zayn right now just so I can get cheap food at Chipotle. #noshame,0
2.64E+17,"WSJ: Microsoft testing homegrown handset designs with suppliers, may not see mass pro:   Until very recently, Mi... http://t.co/7E5QXak8",-1
2.63E+17,Quiz time... coming up. Answers on the OSFC Physics page ONLY!  1st correct answer wins a KitKat Chucky. U must be studying Physix at Oldham,0
2.63E+17,"For those in Ohio who care, Buckeyes would be 6th in the BCS right now ... behind 1-loss LSU",0
2.63E+17,"Frank Gore & Vernon Davis, make wins tomorrow please. #fantasyfootball",1
2.64E+17,could make his Spireites debut against @Official_HUFC at the Proact Stadium in the FA Cup first round on Saturday.,0
2.64E+17,Is this story why a major democrat in Florida just asked the Gov to extend early voting? http://t.co/9yPH9GvG #TheBlaze @GlennBeck,0
2.64E+17,"@AdamantCriminal: WHITE COLLAR returns on Tuesday, January 22 at 10/9c.Can't wait to see it :-)",1
2.57E+17,@pewterpirate83 remember we just beat Arkansas and Ryan Mallett in Sugar Bowl! Arkansas was 2nd best team in SEC that year,1
2.59E+17,@anpburgers Good lad. think it's actually a Saturday. I have the 17th in my diary. S S + AMAZING. El Classico in La Cuchara a highlight!,1
2.64E+17,"At some point tomorrow morning/afternoon, the #NHL will can the Winter Classic, and effectively the entire season. Is it March Madness yet?",-1
2.64E+17,Someone take me to Florida so I can live in the sun.,0
2.64E+17,"@Fosters_ I text you earlier re the XC relay's on Sat, Andy needs to know if you are running",0
2.62E+17,I was legitimately more impressed and intimidated by The Devil Inside than with PA4. Might not see the 5th one at all.,-1
2.64E+17,@Crennell99 u making the trip to Liverpool on the 10th? Think my self and tinchy temple are taking in Everton game if I fancy it?,0
2.64E+17,How long b4 the town houses on 7th Ave. Nd MLK get power back on?? @CoryBooker,0
2.64E+17,@MeeshyHope aha yea it still closed and the truck is still filling... Im in my moms car because were leaving for DC tomorrow and we need gas,0
2.61E+17,"Sugar bowl, then we might play riverside, playin st aug, peabody, op walker. man district goin be the easy part",1
2.64E+17,"just a quick message to my #TVDUKFamily and anyone else who can't watch TVD tonight, my surprise won't be revealed until tomorrow so ...",-1
2.64E+17,@footballtips at the ready. As much as It hurts me to say this but the gunners at 4-1 to beat united tomorrow can I not bet it being united,0
2.61E+17,Contraband with the boys! So eager to finally watch it!! @David @Ronnie #Monday #bored #ineedmoregirlfriends #pathetic,1
2.51E+17,Being HUMAN is our number 1 job. A responsibility. Don't you forget it. Happy Friday! :),1
2.64E+17,Kanye and Kim as Batman and Catwoman may be the best thing I've seen all week,1
2.64E+17,Rasheed Wallace said he's ready to play "30 minutes if needed" in tomorrow's home opener at MSG against the Heat.,1
2.62E+17,I want Notre Dame to go to the National Championship but i want OU to win this saturday,0
2.64E+17,Going to the Heat vs. Bobcats game December 26,0
2.64E+17,"When's the last time the Chiefs scored a meaningful offensive touchdown? September 23rd, at Saints. #FIREPIOLI",0
2.64E+17,going back to Houston tomorrow(: excited!!!!,1
2.63E+17,Can't wait to go to to the Patriots game dec. 10th :) ahhh i hope we get a mssive snow storm!,1
2.64E+17,Attending #WIFLC with our chapter on Sunday? Please bring items for the charity event. Check @WisconsinDECA's FB for more info. #DECALove,1
2.64E+17,"@TheBiggIdea If you watch Any Given Sunday backwards, it's like Tim Tebow's career.",-1
2.57E+17,"#sunsetcinema continues next Thursday with RED TAILS, a fantastic portrayal of the Tuskegee Airmen in action http://t.co/XAQKlwgM",1
2.64E+17,What Would Derek Fisher Bring to the L.A. Lakers?: The  Lakers  may soon be creating a new position for free age... http://t.co/MoVKypoU,1
2.59E+17,@itsjudytime praying for Judy!! May the Lord Jesus fill your room with His Love and protection!! God Bless you!! John 3:16,1
2.64E+17,No way Bucs make that Pats 4th round pick in 201:. It will be packaged to move up. Dominik loves to climb the draft ladder.,1
2.59E+17,"I needa find this stuff for tomorrow, WSSU parade (: I'll be with PIPA but you know I'll be with reppin my MUSTANGS!!!",1
2.64E+17,"@gsafc thank you, very much appreciated, hoping to deliever great football tweets and good banter, shame about tuesday, i do like Sunderland",1
2.56E+17,Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing: SNOW WHITE ... http://t.co/qihPy1Ud #movienews,0
2.63E+17,Ungentlemanly. Tim Howard runs 20 yards out of goal in an attempt to get Sterling sent off for 2nd yellow card (which it wasn't). #pasoccer,0
2.64E+17,"@ardecarteret have a fun trip tomorrow! Your note is on Tumblr is you didn't see it yet :) I believe in you, I love you, and run fast <3",1
2.63E+17,Welcome Monday. Time to hustle. Get on the train. #hustle #work #love #career #train #chicago #vision #focus http://t.co/OJ22bP0S,1
2.58E+17,"@kjrmitch you should call in sick....i mean who can listen to HM tomorrow.  Blah, blah...matt Flynn...blah, blah blah...matt Flynn....blah,",-1
2.64E+17,JR's HAVE to go to the pep rally tomorrow!,0
2.56E+17,"@madeleinegracee seriously, got punished for a month in the 8th grade for going to contraband and its been downhill since #wildchild",-1
2.64E+17,@arvee6teen almost home :) we're in Dubai na :))) u going to nin's tomorrow ?,0
2.64E+17,"Vote 'Castle', Stana Katic & Nathan Fillion in the 2013 People's Choice Awards: Tomorrow marks the final day of... http://t.co/qbG2GVw4",0
2.57E+17,@mtracey such a foolish thought. Santorum and Palin would start a primary challenge in March. Depends on Congress some but EO first day.,-1
2.64E+17,"I'm going to Go Radio at Shelter in Detroit, MI - Nov 25 http://t.co/V9lIbRx9",0
2.64E+17,"Final: IU 1, Northwestern 1. Indiana finished the B1G season at 3-2-1. We await Saturday's result to see our seed in the B1G Tournament.",0
2.64E+17,3 days to convince some one to come to lana del rey with me in may lol,0
2.64E+17,Off to Sunderland v Aston Villa Saturday.  Am sure I've seen the managers somewhere before...,0
2.64E+17,"#FootballAsAKid Every day at school, Saturday & Sunday morning for local teams, saturday afternoon going to watch Chelsea",0
2.64E+17,Happy Birthday @hitmansteviej may you have many more. Can't wait to party with you & @MsJoseline on Sat. in DC @LoveNightclubDC,1
2.59E+17,MTV News Exclusive: On the Set of the F Word: Daniel Radcliffe talks to MTV News on the set of The F Word.Added: Fri Oct 19 06:57:16 ...,0
2.64E+17,Significant development Monday night: 49ers QB Alex Smith and WR Michael Crabtree were on the same page. http://t.co/BjV8UC7v,1
2.53E+17,@kendalldawn13 it's time to call in the CBB...Monday is going down!,-1
2.58E+17,@C_lairen January 13. Save the date. Get the Jargaritas in. It's a Golden Globe party. I need to make a drinking game!,0
2.63E+17,"Learnt a valuable lesson on Saturday. When your in Oldham and you tell the the taxi driver to take you to town, he won't think you mean Mcr!",0
2.64E+17,@sirwake I get in around noon!!! And I'm coming to PCA all day Friday :) #alumnireturning,0
2.64E+17,Wait it's Friday on the east coast why isn't little things on iTunes,0
2.63E+17,Cards Drop Their 4th Straight to Niners: How many of you stayed past the 3rd quarter? How many let alone stayed ... http://t.co/prvNAp00,0
2.64E+17,"That awk moment Baylor offers a ridiculous amount of money that could be a full ride at Tech, but doesn't even cover the 1st year. Eff ya.",-1
2.64E+17,"Kanye's 6th solo album apparently... ""Brighter than Dark Fantasy, and shit that you can dance to. It'll be a smarter album than Graduation""",1
2.63E+17,4th of November is the date for us to receive all relevant documents and work for GCSE Controlled Assessment and IAAs. #deadline,0
2.52E+17,Watching "Red Tails" 4 the 1st time,0
2.64E+17,"@redfoster Sorry Red, I'd normally love to but I can't.  I'll be locked in the office Saturday and Sunday except for the Pacers game.",-1
2.63E+17,@kirkcandersen @godbless_erica Kirk you've been my best friend for 16 years and Erica has been my best girl friend since 7th grade,1
2.57E+17,@sportstats1 Night of the Running Dead next Saturday for Huntsman's :O).,0
2.59E+17,"Take the 1st step in faith. You dont have to see the whole staircase, just take the 1st step. ~Dr. Martin Luther King Jr. #quote",1
2.55E+17,Justin may grow up but he will always be the same ALWAY the Kidrauhl tht will be caring for fans being weird and making others smile,1
2.64E+17,@dayaneeb isn't it still due tomorrow? Ah dude I'm like rewriting my Drake song.. Lmao and changing words on it,1
2.64E+17,@GNev2 @chrisdj9 Was the referee not a option i take it. See Howard Webb is starting for Man Utd on Saturday.,0
2.63E+17,@Hannahwestwood8 did you do it via the website? Igot a instant response Monday from Oldham with a new complaint (15 days response to rest),0
2.64E+17,Monster jam tonight and Celtics home opener tomorrow...loveeee living walking distance from the gahhhhden #bostongirl #citychick,1
2.64E+17,May or may not be watching FX right now. Might be a movie about just over 25 things,0
2.63E+17,"Great start to my 4 days off, sat on the sofa, feet up with a JD and coke listening to Al Green, get in :D",1
2.64E+17,We may or may not be skyping with Drake right now....hahahahaha #MadeMyNight http://t.co/ixnemzDg,1
2.64E+17,Check out the 'FATHER OF LIGHTS' film FB fan page and read what people are saying about it! Airing FRIDAY 6p PT http://t.co/Mwxb0BHS #REVtv,0
2.63E+17,"VDN on Lamar Odom practicing today: ""It was good to see him out there, so we'll see how he feels tomorrow."" Odom said, ""It felt good.""",1
2.64E+17,@kTfurez are you going to maths tomorrow morningg?? xx,0
2.64E+17,I'll be glad when it's tomorrow so I can stop seeing tweets about how Justin bieber is cool,1
2.60E+17,LIVE: Sunderland v Newcastle: It may not have the glamour of El Clasico or the title implications of the Manches... http://t.co/vcZbEVUs,-1
2.64E+17,@NRachinski you need to get that Dwight Howard jersey to wear to the game tomorrow #Lakers,0
2.64E+17,"Andy, everything looks positive. You and the NY'ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good",1
2.63E+17,Come hang out with our wonderful PCA's and learn about Networking in the Job Search tomorrow form 2-3:30 in the student union. See you there,1
2.64E+17,"So according to the video on the 30th; Louis believes in aliens, Harry likes backflipping gerbils, Liam giggles at Larry, Niall laughs a lot",0
2.64E+17,Celtics game Saturday gotta find someone to go with me.. Lol,0
2.58E+17,Clearly RWs fault. Super stoked for Monday's radio programming and the shit storm about how Matt Flynn doesn't fumble that ball.,1
2.51E+17,The Fiesta Bowl was pleasantly surprised Monday to learn it is one of six finalists to hos http://t.co/7U79Ergo,1
2.29E+17,A blast from the past... Daisy May's should have received a Golden Globe for this one. ;) LOL. http://t.co/p4NzUFON,1
2.64E+17,Still the 1st Canadian club to make it to the MLS Playoffs... Nothing can change that #History #positive Vancouver is a beautiful city!!!,1
2.64E+17,My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @CoolHandLuke888 http://t.co/s56LR1IP,0
2.61E+17,Matt Flynn May Never Play Quarterback for the Seattle Seahawks | Bleacher Report http://t.co/7G6XFRVa via @bleacherreport @seahawks,-1
2.56E+17,"@_jforJERNAE Come SUPPORT the SHOW/MOVEMENT at Parkdale High School Oct 26th from 8-11 w/ AJA, DREAMTEAM, HQB, DSB & HIB .",0
2.57E+17,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC http://t.co/lY9unNtg,-1
2.64E+17,After sunday and wednesday's game I'm happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc,1
2.64E+17,@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can't see Pardew saying about Suarez if lfc win Sunday,-1
2.64E+17,Some notes from Les Miles' Wednesday night presser have been posted to the TSD forum. Stuff on Williford and JJ http://t.co/ztrFxzdU,0
2.62E+17,Back to the HB pass back on 1st drive..if I heard the rumors of Fedora's plan..you have to think TOB did. Get your D to stay on assignment.,0
2.50E+17,Beliebers have about 40+% more tweets than Justin. You may think we're tweeting random shit but there's lots to tweet about Kidrauhl.,0
2.53E+17,@vickiwright Being Human. Is that the 23rd? If it is I am free for a London trip...if I'm welcome as a guest. I'll bring cream eggs haha,1
2.59E+17,The Golden Globe Awards will be hosted by Tina Fey and Amy Poehler live on NBC on January 13 starting at 8pfrom the Beverly Hilton Hotel,0
2.64E+17,@DustinHurst @jhwygirl when you're accustomed to the 5th grade anti-intellectualism of Fox and conservative radio it must be jarring.,-1
2.64E+17,Mavs couldn't withstand the 3rd quarter by the Jazz. Maybe a little fatigue from a back to back? #WorkToDo,-1
2.64E+17,"Keep the faith @LAGalaxy fans, we're never done until the final whistle. The battle for California supremacy begins Sunday. Bring it.",1
2.63E+17,Chris bosh MAY be the ugliest man alive.,-1
2.63E+17,power is cancelled tomorrow due to lack of hustle....deal with it #Sandy #heavyweights,-1
2.42E+17,"Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces, go hard guys!! See you on stage!! :D",1
2.64E+17,Wth am i supposed to do with my Thursday night with no Grey's nor Scandal?!,0
2.64E+17,"@ESPNChrisPalmer: Dwight Howard gets his 4th career 30-point, 10-rebound, 5-assist game. Too bad it comes in a loss. #Portland",-1
2.64E+17,"@johnwright90 I'm going down to the united game on Sat then staying down there, so I ain't gonna be out man #immissinout #haveatrebelforme",0
2.63E+17,"My Pain may be the reason for somebody,s laugh But My laugh must never be a reason for somebody,s pain #Charlie_Chaplin",0
2.64E+17,"Los Angeles, Nov 2 (IANS) Actress Keira Knightley says although she does not like some traits of her character A... http://t.co/KfcjX9KW",-1
2.64E+17,"In the Sports World Report: Steelers can't find hotel, to travel Sun.: The Pittsburgh Steelers will fly to New Y... http://t.co/ANiLhGlM",-1
2.63E+17,@mwhiteburgh I think those AAU teams may have had more talent than some of those Wizards teams he coached,1
2.63E+17,Wanna Remind the Twitt-O-Sphere to Add @hederjon and Get a Copy of Nappy D Before the Big #SMTA of NAPOLEON DYNAMITE on Sunday the 4th!!!,0
2.64E+17,"Yes, my friends revenge from Sunday's game Chelsea have crushed Manchester United with five versus Quad",0
2.64E+17,"Fulham v Everton: Match Preview: Prepare for Saturday's game with our match preview, including player views, sta... http://t.co/T37ywvsk",0
2.50E+17,"@Shanel_Mlle You can also try the Devil Inside, The Apparition or the The Vanishing on 7th Street.",0
2.64E+17,"@real_liam_payne Good. How about you, Liam? Bytheway, good luck for tomorrow.. :)",1
2.64E+17,"Evolution of Safety: Is Ambulatory Safety the Missing Link? Next NPSF webcast, Nov 15, earn CEs or CMEs, http://t.co/OkUFvhCR #ptsafety",0
2.64E+17,New Bucketist items: learn the lyrics to House of the Rising Sun and Devil Went Down to Georgia,0
2.64E+17,@killacath Your Xbox controller broke? What's wrong with it? Tell us more...we may be able to be of assistance! ^LB,0
2.64E+17,DONAIRE in the race for fighter of the year award. Won't be surprised if he nails it. first he must beat Jorge arce in Houston on Dec 15.,0
2.64E+17,"@SamuelGarf Sam! It's @Vale_Asencio birthday!! May you wish her a happy one, please? ;)",1
2.42E+17,"Pre-match briefing with Ginny: ""So who are we seeing tomorrow? I mean, I know it's the Crows, but who are they playing?"" ""Gary Ablett""",0
2.63E+17,so now all i want to do is watch Being Human. And I have enough money to buy the boxset when i go to town tomorrow. asdfghjkl,0
2.64E+17,@damianfrancis I think Rebecca Black went crawling back to her day job.. #Friday,0
2.53E+17,"And it that's not your thing, don't forget that Being Human is on our stage this Friday, heart-warming and gorgeous: http://t.co/vx2RaUte",1
2.64E+17,Might as well go to the Atl tomorrow,0
2.64E+17,"It's official, I'm going to the Justin Bieber concert tomorrow!!",0
2.64E+17,My Ninja got us tickets for the Mavs game Monday!(:,0
2.50E+17,I miss Sunday nights with @MadMen_AMC  and Mob Wives. #VH1 #TV #BestPrimetimeLineup,0
2.64E+17,I saw my father march with Martin Luther King & "My father and I marched with MLK Jr. through the streets of Detroit" http://t.co/Sd2jUHpm,0
2.64E+17,"Over Again is the 2nd Ed song on TMH. A ballad where Harry, Niall, Liam, Zayn and Louis sound most comfortable via @1Dliveupdates",1
2.61E+17,im happy 1st i have the same b-day as chris jericho 2nd i just figured out rybacks birthday is one day after mine!!,1
2.64E+17,"@PanduSBS ppssssssttt it's 32 tomorrow !!! Don't sit outside tomorrow and jam to Lana Del Rey,, You'll burn !! :) K, Bye",0
2.51E+17,"@g_higuain Pipa, a tweet in support of Alonso Ezquerra. & his family. May he rest in peace",1
2.63E+17,"If Chris bosh drinks a beer he won't burp till tomorrow, long neck modafacka",-1
2.64E+17,Im going to watch the Steelers and Giants game this Sunday,0
2.64E+17,TV News: Dec 17th 'Gossip Girl' finale will air a sneak peek of the upcoming 'Sex & the City' spin off  'The Carrie Diaries',0
2.64E+17,@graham_large Were visiting the Scarborough in Leeds on Sat before our Fa Cup game at Guiseley,0
2.57E+17,SOPA Is Back! As a Ransomware Virus: [http://t.co/Rzgj7JZJ] After historic Internet protests in January the SOPA... http://t.co/yNaRCd1E,-1
2.64E+17,@sophers160295 @Official_CPFC don't you worry will still win saturday and bolton will lose #cpfc,-1
2.64E+17,"Brothers film premiere tonight, Sunderland away saturday and Jon Richardson sunday - should be a good few days!",1
2.60E+17,@slice_tv Friday nights are all about Mob Wives in my house. Respect!,1
2.23E+17,"@CMPunk Devil Inside , The exorcisism of Emily Rose , Wrong Turn 4 , See no evil with Kane and Friday the 13th.",0
2.64E+17,8am in UK then 4am here in the Philippines but the same date. Nov/3/2012,0
2.64E+17,@Buranmh at least they got to the big show. Hope Feb 3rd is a good day for the Packers.,1
2.64E+17,"@ShakeMeDownKid Ohh wooow, it's pretty asl (thnx google) . We in it. Haha. Anywhoo I'm going to sleep. We gotta chill soon, or Sunday. :P",1
2.64E+17,In the Los Angeles area on Nov. 30th- December 1st 2012? This is a red carpet event that you do NOT want to miss! http://t.co/s0lP9Y8c,1
2.64E+17,Oh God can ABC be more obvious? They keep touting Taylor as 1st female to win EOTY 3x in commercials. Give it away much? Vomiting.,-1
2.64E+17,They call me Tim Tebow in the 4th Quarter.,0
2.64E+17,@smg_xox aw thanks sam ! I miss you too much. & tomorrow you better text me. I have a lot to tell ya .,1
2.58E+17,"Now that you have looked at my avi, come to breast cancer awareness event hosted by DreamTeam.  Thursday at 7 in B117 Wells.",0
2.64E+17,@JayneilAmin Everton are the 2nd highest users of the long ball this season. Wilshere has time and a selling club on his side. #feederclub,0
2.64E+17,Friday Find-A-Friend: <3 <3 <3 is all Sam the Labrador does and <3 <3 <3 is all he asks for in return. http://t.co/9Lpr5Sey #dontshopadopt,0
2.63E+17,"@QCook323 Champs Heat, MVP LeBron, Coach of the Year Doc Rivers, Rook of the Year Damian Lillard, 6th man Ginobili, Most Improved Lamar Odom",1
2.64E+17,"Demba Ba is rated as '50-50' to make Newcastle's trip to Liverpool on Sunday, with the striker nursing a calf injury.",0
2.64E+17,"Urban wants Braxton to train with Tim Tebow in the off season!!  I say yes! May not be a good QB, but the dude is smart & works hard",1
2.64E+17,@GeorgiaSings Have a Great Tour Georgia! So sad that you won't be in Youngstown for a 2nd year in a row & I won't get to see you guys :(,-1
2.64E+17,@ericcolsen you'll be at Lakers vs Clippers game tmw ?? I'll be there... 1st live NBA game for this German girl... woo hoo...,1
2.64E+17,"Why won't NBC, CBS, ABC and CNN cover the breaking news in the Benghazi story? Information came out last Tuesday,... http://t.co/feXPSvfT",-1
2.64E+17,"Nor bond nor oath is set to further, than this one. May the skill of Men, Elves, Wizards, and free folk go with you. http://t.co/lA3SkRYK",0
2.64E+17,@jaustinfisher you and Matt and Alex. (: no school thurs or fri.,1
2.62E+17,Emile Heskey causing a Newcastle stir - check out 1st his overhead kick https://t.co/dwtuhm9M and 2nd the Heskey Cam http://t.co/HEZqILC4,0
2.64E+17,"I know most of us #LFC fans hate him, but would we take Torres back for 10 million to play with Suarez up front in January ??",-1
2.63E+17,Is anybody going to TOB on Saturday?,0
2.64E+17,@CorbinDunlap oh you will.... Unfortunately I may have to toss a few to Matt... He did my homework,-1
2.56E+17,"@LouRockin4Vonn Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th from 8-11 w/ AJA, DREAMTEAM, HQB, DSB & HIB",0
2.64E+17,"So happy, just saw an advert on Comedy Central and they're doing the themed friends marathon thing on Sunday from 8 again yayayayay",1
2.64E+17,@CoreyBmorFit I may come up with a thousand excuses but I'm dragging my ass to camp tom!,-1
2.63E+17,"@maro254: I just realized that today is my 17th anniversary at Wizards.  ....... Don't show up to work on Friday, see what happens.",0
2.64E+17,That's what the hot Texas sun does to your legs. http://t.co/b9uPu63f,0
2.64E+17,"Watch the #1 ranked Gator swim team take on SEC opponent Texas A Friday, November 2, at 4 pm. http://t.co/o3M0bAhq",0
2.62E+17,German oral exam on the Monday I go back to school and then on the Thursday I have a maths algebra GCSE kill me now,-1
2.59E+17,"Oh goodness, Rick Santorum will be in town tomorrow to kick off early voting. North Carolina, a gentle reminder, you're better than this.",-1
2.61E+17,Tomorrow is National #FreeBooth Awareness Day. Wear Orange so I know it real.,0
2.64E+17,"@TheFriddle and just as an FYI, wife has tons of real books, I have 5, 2 Levin 1 O'Reilly 1 Hannity 1 from Drew Brees, yours will be my 6th",0
2.64E+17,November 1st 2003: Manchester United vs Portsmouth. Cristiano Ronaldo scores his first goal for #MUFC at the age of 18 yrs - 269 days old.,0
2.64E+17,Looking forward to this concert in Vancouver on December 15th...hope to see you all there! Love that city! http://t.co/Ef8GWk6u,1
2.62E+17,I feel like a kid waiting for christmas when it comes to bike parts I want. Please Kenda release your Honey Badger soon.http://t.co/0KZrV2nk,0
2.63E+17,when is UVa just gonna cancel classes for tomorrow already? JESUS,-1
2.63E+17,Meet the stars of The Dream Factory and win movie tix and Sugar Bowl lift tix tomorrow at SB Presidio at 5pm! http://t.co/i3EtICx5,1
2.58E+17,@kunkel5 bold prediction! I think Tim Howard is gonna get the Hattie tomorrow. 3 long range effort goals,0
2.64E+17,@hwangprincess Tumblr keeps eating my messages. Something came up tho sobs. ;__; I'll tell everything tomorrow/tonight. I love you lots ;;,-1
2.64E+17,#TalkLikeYourBestFriend C'mon Big Ben! You'll never get another ring if you keep throwing pick sixes all the time! @AndrewBurgess95,-1
2.64E+17,Im moving to California on the 16th,0
2.64E+17,Mao's cult may have no place in China's future: As tension increased on the border with India in the early 1960'... http://t.co/ebPytToX,-1
2.56E+17,The Spanish national manager Vicente del Bosque believes Sunday's El Clasico set the perfect example: http://t.co/sb47A4Ma,1
2.64E+17,"Drake, lil Wayne, dr dre, wiz, Mac, all dem haters gonna be jealous of our tweets in the sun rise motha fuckas @kstoj05",-1
2.64E+17,"New Orleans Saints live updates from Joe Vitt, Drew Brees press conferences: Vitt, Brees talk about Monday night... http://t.co/ZIgrKu3e",0
2.64E+17,"Tomorrow : The Red Devils are going to meet The Gunners , Manchester United against Arsenal , 8:45PM Live On ESPN & ESPN HD . #GGMU",0
2.64E+17,"Watched one of my fave 2011 movies for the 3rd time.Never fails to make me giggle while making me cry and touch my heart.-Makoy Gamboa, FB",1
2.64E+17,This "Heat fan" asked me " did y'all know Ray Allen plays for The Heat. I was watching the game Tuesday and I was like what? -.-,0
2.64E+17,TOMORROW come see ALL IN! at LA's Comedy Central space. It's FREE but you need a reservation- call 323-960-5519 http://t.co/t9NgiMyt,0
2.61E+17,"Sooooo.... we think you Whovians may have just crashed the People's Choice Awards site. - doctorwho: Or,... http://t.co/m0y72fPv",-1
2.29E+17,@ZeeAyy @SHAZvampz Hahahaha! Busted. I just met Hib today hahaha! Ok on monday kiter buke together gether! :D Free labour included tak? O.o,0
2.64E+17,"Everton at Fulham: Q&A with Cottagers Confidential - Everton  travel to  Fulham  on Saturday, and we talked to  Kris... http://t.co/DUtoISfm",0
2.61E+17,"@ChrisWarcraft just throwing it out there, Huntsman was the only candidate, including 3rd parties, who had all 3 on his platform.",0
2.63E+17,Demba Ba is a doubt for Newcastle Utd's trip to Anfield on Sunday after he limped off yesterday. The problem... http://t.co/dmqePF7L,-1
2.64E+17,The Blazers aint shit tho lmao wait for the Hawks game tomorrow,0
2.64E+17,@MissAuroraSnow did you buy or rent ? will discuss on skype all this :) sat :),1
2.64E+17,@RikkiRick: Drake may not be the best to y'all but to me he is! & meeee,1
2.40E+17,"My Pain may be the reason for somebody's laugh, but my laugh must never be the reason for somebody's pain.",0
2.64E+17,"For Throwback Thursday, Elvis and the Beatles...Two huge icons. Which do you like better? Discuss!",0
2.64E+17,Dwight Howard is dominating this game 29 pts & 9 rebs with 15 minutes left in the game (3 mins in 3rd & whole 4th qtr) #LakersPride,1
2.64E+17,I still don't understand the joke behind Motor boatin'......I'll ask Tom tomorrow morning. (wink-wink),-1
2.45E+17,"@timtams3 track down one Gary Ablett and check the go with the lovely Lauren. Don't fail me lol, I may need to frock up for the Brownlow",0
2.64E+17,Some analysts are beliving that Tony Romo will have a win against the Falcons Sunday night...yeah ok.,1
2.64E+17,@TurnOnTheJets #Jets get Big Ben off the field on 3rd down I'm convinced we win. Everything changes. I'm depressed now @mikejets22 @CGROSS97,-1
2.57E+17,We declare heaven is invading NLC for October 31 outreach. Father as it is n heaven we say so it is n r outreach. Sick will be healed,1
2.63E+17,"Great weekend...Roll Tide victory, browsed flea market (played with all the animals), now @ work...Monday...chilly Monday... :-/",1
2.64E+17,"@OhTRIGGA exactly, we play again this Friday and Saturday, against Bucks and the Wizards",0
2.64E+17,Oh dear Howard Webb is the referee for the ManU V Arsenal game on Saturday at Old Trafford.,0
2.63E+17,@NBCTheVoice  @Mari55aAnn I haven't screamed that loud at the tv since Sun when the Pats kicked it across the pond.,0
2.64E+17,"@bananapielord Serious talk If you and Tyler do a DayZ thing, I can hook you up with a server. Skype :Ocdsupertoaster <3 Cell : Dinner 1st",1
2.64E+17,"The Series Finale Date of Gossip Girl Will Be December 17 - They say don't cry because it's over, smile because it h... http://t.co/nLAXPN81",1
2.64E+17,Call us superstitious...our condo does not have a 13th floor. Some Wiki thoughts on the origin of that tradition: http://t.co/BnGepbeC,-1
2.57E+17,"If OSU runs something like that little pop pass they did in the Sugar Bowl a couple years ago, they probably score on this 4th down.",0
2.64E+17,@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL,1
2.64E+17,He needs to win against the Clippers tomorrow or hell will start to rain down on his ass !,-1
2.64E+17,"I'm going to Black Light Burns at Underworld, Camden in London, United Kingdom - Feb 14 http://t.co/Kge20qvk",0
2.64E+17,"And with the almost guaranteed draft day swap of picks, the Pats will get a 4th rounder back when they inevitably move down in the draft.",0
2.62E+17,12th annual #Intersex Awareness Day marked around the globe http://t.co/3fXle11n via @PinkNews,0
2.63E+17,why is Chris Bosh so fuckin' ugly -__- the world may never know.,-1
2.64E+17,"@NiallOfficial I look forward to see you with Liam, Louis, Zayn and Harry in ""Dancing with the Stars"" in France saturday! :)x",1
2.64E+17,I rememeber I was an 8th grader & In a while were about to be Jr's WOW .,0
2.64E+17,"A never-ending gold rush in China: China, the largest producer of gold, may also become the biggest consumer of ... http://t.co/G25mY8fp",1
2.64E+17,JK bless that this Sunday is the season finale of Downton Abbey. I don't know how much more crying I can take.,-1
2.64E+17,@NinaDisco @jordant669 I wonder how it feels to make every girl in the 8th grade cry...Jordan how does it feel?,0
2.64E+17,Winter Classic 2013 won't be canceled Thursday: The NHL will not be canceling the 2013 Winter Classic on Thursda... http://t.co/6qxP63Wv,0
2.64E+17,"@OMG_itsnenii @ambardiazx3 oh Wordd, Ard well say no more, me and Andy gone be back up there on the 8th of november,",0
2.35E+17,@ashsmithco only one full day left to look after Pat & Pipa will land @ Bristol 00.55 Thurs morning home by 02.00 hrs,0
2.54E+17,@ProducerSusan I want Mark's thots comparing/contrasting Romney from last nite 2 what may have been Santorum; this from Santorum supporter,0
2.64E+17,LSU Coach Les Miles said BCS title game has no bearing on Saturday's matchup with Alabama http://t.co/YNoxqmN5,0
2.64E+17,"As much as I'd like to finish ""Red Tails,"" I gotta hit the rack. Tomorrow's my boss' last day at work after 15... http://t.co/MOvsyf1W",0
2.64E+17,"@amazingdegrace got time for a Skype tonight/tomorrow? Want a pre game chat, last day in before vacation is Saturday.",0
2.63E+17,@joeovies the run worked for 3 plays. great. and that drive in the 3rd when TOB took it out of glennon's hands in the RZ? TOB being TOB,1
