id,tweet,label
2.13123E+17,"Next Friday at Airline Skate Center ,Micheal Jackson tribute night. Friday Night 7-11 , Ill be on the 1s & 2s.",0
2.40484E+17,"Jeff, Joseph Arthur and the amazing Richard Stuverud.... Fox Theater in Bolder, November 18th. DO NOT MISS THIS!... http://t.co/3fdt2JXv",1
2.61901E+17,George Harrison wrote "Here Comes the Sun" from the point of view of a suicidal vampire.,0
2.56217E+17,"Lmfao , she gone die . All the niggas gone be at NCA tomorrow",-1
2.59669E+17,Watching The Lorax with my boys.. Happy Saturday,1
2.58523E+17,Really pumped about knock2bag on Friday w/ @docbrown88 @Iansmithcomedy and Sheeps and others! Doors 7pm at Rich Mix.,0
2.59091E+17,"I'm going to Soundwave Festival at Olympic Park in Sydney, Australia - Feb 24",0
2.07872E+17,@asajoseph So you wouldn't have regretted selling Pires after his 1st season? I think it's outlandish to base all your judgement on 1 season,-1
2.60169E+17,COME SUPPORT BALLARD FIELD HOCKEY in the SEMI-FINALS tomorrow at 7:15 at bellarmine! #bruinfam #studentsection #loudandproud,1
2.52276E+17,Semi-finals tomorrow are going to be gay...,-1
2.5929E+17,"This looks like a nice place to spend a friday afternoon..... Chalet of the Week, Chardon, Val d'Isere.... http://t.co/9qeINVx7",1
1.96603E+17,"If Dontari Poe runs the 40 .3 slower at the NFL Combine, he's maybe a 2nd round pick. Nice work #Chiefs.",1
1.74396E+17,"Robert Turbin impresses at NFL Combine: But on Sunday in Indianapolis, he became just another name, trying to pr... http://t.co/OzkhJthK",0
2.64246E+17,It's on....Wifey and I gonna make the trip from New Mexico for my 30th bday to join the #12thMAN on 12/9/12 to for the AZ game. #Seahawks,0
2.61621E+17,Tomorrow night at 7 p.m... We need madison city stadium packed with everyone wearing RED  as Bob Jones defends its Region 8 championship,0
2.64226E+17,"Review : black friday 2012 AmPro T19701 6 LED Flashlight with Magnetic Pick-up Tool: Find, shop, See Reviews , ... http://t.co/4ANVMzLo",0
2.6384E+17,"Ever seen the Huntsville statue of Sam Houston? TRUE STORY - on a road trip, woke up and thought it was 2nd coming. http://t.co/mdnUaVdu",0
2.63825E+17,"Sister is rubbing it in my face the fact that she has no school tomorrow and I do, #ULazySackOfShit Thalia Its all love though lmao",-1
2.19955E+17,"Checkers to move to South Division in 2012-13 - Last Thursday, the American Hockey League concluded its annual Board... http://t.co/tyCjmOv2",0
2.56408E+17,NO WAIT!! Mick Foley will be at SMU from 10 to 11 am on 03 Nov... but I still unsure on whether to go see Kewei in the evening.,-1
2.56512E+17,Free guided hike of the Tortolitas on Saturday at 8 a.m. Meet at the Wild Burro Trailhead on the Ritz-Carlton grounds in Marana.,0
2.45284E+17,This made my day. Girl Scout cookie orders start on Friday in #MD. I have an unhealthy obsession with Thin Mints ... http://t.co/dQEhmAsS,1
2.56727E+17,@freeformers_uk are back at Rich Mix on Wed 17 Oct teaching you how to design an app in a day: http://t.co/yO2KDvfQ,0
2.63994E+17,@sophiebould @DennyDingDong @dave_cooper @RobinSavagePics not checked with Lou but 22nd def out can do 21st though. shall i text Baylis?,0
2.62112E+17,"Looking forward to the nest Prizefighter on Nov 3rd at Bethnal Green - Light Middleweights turn - 2k bonus added for each KO, #incentive",1
2.16419E+17,"@yazbanz yes I am. Coz for me when Henry, Pires & others left & also Cesc may be, were more sad than this RVP! But do u think he's leaving?",-1
2.63354E+17,"Delicious grilled cheese with ham cooked in Sun Dried Tomato, Parmesan & Garlic oil from Olive That in Montclair http://t.co/Wf0pNsHQ",1
2.49885E+17,"Hey #GH fans, we all must support @kellymonaco1 in the upcoming season of #DWTS, premiering tomorrow night!! The pride of Port Charles!!",1
2.48071E+17,"Discover the Business Value of Your Library Card Wednesday, September 19th 1:00 pm - 3:00 pm Harold Washington... http://t.co/jAyQ4vnK",0
2.19169E+17,Come on Andy. Kids are in bed. Dinner is out of the way. 2nd beer is open. 50" HD TV is on. Play your game. #Wimbledon2012,0
2.59127E+17,Sprint to buy stake in Clearwire: Sprint Nextel Corp. on Thursday said that it wants to buy out the founder of C... http://t.co/VvvtuXz9,0
2.61179E+17,Tomorrow October 25 Il Divo is presented in the valence Forum here in Venezuela! And I'm not going Hahaha,-1
2.62987E+17,Who wants to go with me tomorrow night to go see @TheSaturdays at the Roxy theater? tickets are cheep. Thanks and please please please!,1
2.64227E+17,@mo_mac_ wanna go see legally blonde at north at 2 on saturday? i told your mom already but i need to make sure they have tickets if ya want,0
2.63435E+17,Excited for Halloween tomorrow I am going to be Jake from State Farm,1
2.61096E+17," @ERickaJAneee: I may say bad words too but that doesn't mean i lost my Christianity, i love you God true",1
2.60036E+17,"I may be in the minority here, but I feel like George Harrison pulled off the ""full hobo"" look better than John Lennon.",1
2.58261E+17,If Robbie keane score 10 goals tonight i may like him.,0
2.63405E+17,"Check it out!! Big Time Rush: Dance Party & Big Time Rush: Backstage Pass Pushed Back A Week, Out On November 13... http://t.co/ajnisUr1",0
2.58773E+17,Wait to yall see the Jeremy Evans from the Utah Jazz highlight on Sportscenter tomorrow!!,0
2.22373E+17,New Show | Starkville: Big KRIT and guests. October 10. Ricks Cafe. Tickets on sale Friday at 10am. http://t.co/1GmhQ2nw. Spread it!,0
2.57886E+17,Robbie Keane speaking now: "We let ourselves down and we let the country down. It wasn't good enough on Friday." #rtesoccer,-1
2.42273E+17,Won the 400 and the 200 and came 2nd in the 800 at Tayside and fife championships!,1
2.60158E+17,@mattwoodruff29 he's 2nd on that list. he retired Mick Foley in there.,0
1.95361E+17,Is anyone going to H&M tomorrow for the Fashion Against Aids collection?,0
2.48266E+17,every time i listen to promise by Romeo Santos the 1st person who comes to mind is @manndy23 :)),1
2.12317E+17,At the 10th Annual Cloud Expo @cloudexpo,0
2.60617E+17,@KhizM @omar_quraishi hmm ok but prob compared to NCA it may well be ?,0
2.58733E+17,"@smcsfo Hi, Would you contact me about a medical travel event at the Ritz Carlton San Fran tomorrow? I need bloggers and tweeters.",0
2.06522E+17,@RonaNishliu Congratulations Rona for the 5th place in Eurosong contest. You deserve more than this<3,1
2.63911E+17,"@sinbadbad I do believe Trayvon may be innocent or may not, but I don't like it when people gin up mobs & hate even if they don't mean to.",-1
2.237E+17,This time tomorrow I'll be at the London O2 Arena. #vibes,0
2.59103E+17,@DLevi84: I need an NNS ticket for Sat. Anyone got any?nope but should be easy to get 1 at the track,0
2.60891E+17,You may have find memories of rock concerts at Adelaide Oval. But how about a film screening?... http://t.co/tmwMHCJ0,0
2.44786E+17,@arsenal_tickets I know its a long shot but can anyone help with a ticket to the North London Derby on Nov 17? I'd be forever grateful,1
2.62845E+17,I haven't bought my kit and NCS is tomorrow. My frame of mind right now is just #leaveityeah,-1
2.58268E+17,@MyGoldMusic  can you play wah wah or bware of darkeness by george harrison tomorrow please :),1
2.3164E+17,"Ok, Party People, who's going to be at Jeff Timmons' Last Wired Show tomorrow night? Show him some Love if you're in town! :)",1
2.631E+17,"@popshifter crazypants. Got to the 7th, saw Kermit play Bullets. Beautiful area",1
2.59027E+17,"Working in the Bi Nam exhibition again tomorrow and photographing the new exhibition at Turner House in the eve, excited!",1
1.89298E+17,"#OnThisDay 2005 Prince Charles married Camilla Parker Bowles.  ""Well, there were three of us in this marriage, so it was a bit crowded""",0
2.64183E+17,FB: Jakes keeps it on 2nd down and sets up a 3rd and 3 for WKU. Ball at MTSU 46,0
2.52045E+17,Where could the Il Divo guys be performing tomorrow night? Tell us where you think they are,0
2.10729E+17,Cloud Computing: WHIPTAIL Talks Big Data & the Speed of Life at Cloud Expo - Soa Wolrd: The 10th... http://t.co/sYdr66M0 #bigdata #cloud,0
2.56572E+17,Grappling with corruption and business in Brazil: The World Bank is sponsoring a  panel discussion on October 17... http://t.co/SwDRWHy9,0
2.63924E+17,Tiffany will be one of the MCs along with CNBlue's Yonghwa and Beast's Gikwang for SBS KPOP Super Concert on November 10.,0
2.56473E+17,I hope that Rammstein gets played on the wedding dancefloor tomorrow. That would mean 4 of my teenage booze mates will have had it,1
2.59824E+17,Just watched The Lorax for the 20TH TIME!! #ihavenoregrets #OOC,0
1.73258E+17,Support Emerging Scholars tomorrow at 12 noon for the annual Kickball Tournament .,1
1.96323E+17,Eurovision 2012 party in Washington DC on May 26 with live stream from Eurosong Contest http://t.co/EtJK4P9e #Eurovision,0
2.22384E+17,Looking for some free fun? Come to @AbronsArtsCtr Friday to see the classic camp films "Cobra Woman" & "Jungle Island." http://t.co/WaxQdXuW,1
2.64101E+17,"Be sure to attend the GCS Career Exploration Fair on November 15th, from 4-7PM, at the Greensboro Coliseum Special... http://t.co/G3BU23Fs",0
2.30161E+17,l!! where is terrance he need  to cme back to the bluff should've stayed with him wednesday instead of going to turner house!! :)),0
2.5843E+17,Looks like I'm going to sit at Richwood with my brother tomorrow.!,0
2.09604E+17,"Tomorrow Venus crosses the sun and there's lots more going on much closer to North Branford and Northford, too. http://t.co/Qf64DwjV",0
2.61759E+17,@giruaro silly string / silly season. love an owl story. fancy watching the football in Bethnal Green on Sunday..?,1
2.59103E+17,Clearwire Is Sought by Sprint for Spectrum: Sprint disclosed on Thursday that it had offered to buy a stake in C... http://t.co/5Ais2S9j,0
2.47123E+17,"I liked 'Kendrick Lamar - The Rave / Eagles Club - September 22, 2012 ...' in the The Rave / Eagles Club App http://t.co/CVb3RIxS",1
2.6385E+17,Will @CourtneySager3 @Aubskidoodle @heath0123 @Major_Peter or any other SES grads be at the FHSU vs. KSU WBB game tomorrow?! #comeseeme :),1
2.46614E+17,@999KISW @BJShea @HotKyle Yep im having a party @ the eagles club theres a dj on fridays so ill have my party oct 5th im so amped!!,0
2.6425E+17,Photo: scinerds: Sharpening up Jupiter Amazing image of Jupiter taken in infrared light on the night of Aug.... http://t.co/dI7R4TNK,0
2.62489E+17,"Mark the dates: Miss Earth 2012 coronation night Nov 24, Sat, LIVE on Starworld, 8PM. Free-TV broadcast on Sun, Nov 25, 10AM on ABS-CBN.",0
2.61068E+17,"I may go off the grid till 11/7. ""Christians"" keep driving me further from Christianity. Pregnancy after rape is science, not ""God's will.""",-1
2.10944E+17,#SignsYouNeedToGrowUp you still hit up the Skate Center on Friday Nights,0
2.34747E+17,"@foofighters can't wait to see you guys thursday at Gampel, it's gonna be freakin' awesome!!",1
2.59482E+17,But ohhhh come December 6th I'm smokin to the whole kush x oj nd Taylor allderdice just like old days,0
2.5877E+17,I now want to ride my bike with "Here Come the Sun" by George Harrison playing in the background and my hair flowing behind me. #fun,0
2.43826E+17,Lowering the Bar may have found the first recusal motion to cite Girl Scout Cookies. http://t.co/ZmQwuuXM Thin Mints are criminally good.,1
2.5961E+17,"Save the night, save the day. Save the love, come what may. Love is worth everything we pay. #tebakLagu #duet #barat *clue, OST.nya Zorro*",1
1.92345E+17,"Starkville, MS! Coming at you tomorrow night to rage at Ricks Cafe and we've got a pair of tickets to give away.... http://t.co/dHF4emkZ",0
2.58777E+17,Can't believe I may have seen the play of the year in the preseason! Jeremy Evans just put Turiaf in his place! #SlamDunkChampion #ScTopTen,1
1.64828E+17,#SkateNight Tonight 8pm Stardust Skate Center FREE b4 9:30pm Hosted by #SAAB its always fun when you rolling!!! haha x1,1
2.56145E+17,Congrats @JimmyDykesLive on your new contract. Can believe this is you 18th season at ESPN. Time flies. Always delighted to see you at Rupp.,1
2.55371E+17,"Jets selection of Wesley Walker (2nd round 1977 draft), without knowing he was LEGALLY BLIND in left eye, led to creation of NFL combine.",0
2.16191E+17,"@kerrycupcake You off to Cork ? have lots of fun & safe trip, you've done a lot since your 1st meet at Eurosong haha",1
2.221E+17,The birthday boy and his lamb. The lamb's name is Balki. Come out to the Volstead tomorrow for a taste. #ouimybuddy http://t.co/QhjXM968,0
2.46929E+17,May not know Spanish but shit whenever i listen to IL Divo i just want to flash my Scarlet!,1
2.44634E+17,"There is still time to register for ""Happiest Baby on the Block""!  Come have brunch tomorrow morning, learn how... http://t.co/K2eziHlx",0
2.54813E+17,"OMG Mali Music is going to be in Philly tomorrow! At the Liacouras Center, performing at the Kingsmen tour! I'm so sad.",-1
2.64242E+17,Hopefully I have a better day tomorrow...today was just cow shit. Well...IM GOING TO BIG BANG CONCERT SO OF COURSE IT'S GONNA BE BOMB!,1
2.10813E+17,@RavensburgerPC: Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes tomorrow @4pm.  http://t.co/lD5hFvUn,0
2.6157E+17,@swannydmp Did you tell Rio in the weeks before Rudd was knifed there would be no mining tax introduced in the May 10 budget?,0
2.30565E+17,@JohnMoug come to green valley ranch Jeff Timmons wired show buddy I play guitar in it!!!!!  This Friday and Saturday in ovation room,0
2.62699E+17,"Was thinking about seeing JAWS at the Roxy on Wednesday, but now it seems I'll be seeing BAIT 3D instead. It'll be just as good, right?",0
2.56666E+17,Last day of our MAX conference here at Twickers with Mark and Eric up presenting the Roadmap after an awesome 1st day yesterday #MAXCC,1
2.09658E+17,"TOMORROW Venus will eclipse in front of the Sun, an important cosmic event that will prepare humanity for the... http://t.co/7EqNqbfp",1
2.64048E+17,"Congrats to Trey Haley, Shawn Armstrong (@SArmstrong90), and Alex Monsalve for being named to the AFL's Rising Stars team. Game is Sat @ 8pm",1
2.64131E+17,Going to Olive Garden with my family! So happy it's my 15th Birthday!,1
2.6375E+17,"Considering the size of our squad these days, we could have done without extra time ahead of another trip to Tayside on Saturday. #hmfc",0
2.54875E+17,"Saturday Kitchen, Rick Stein, makes me want to move to Australia",0
2.63695E+17,"Make Sure to check out the weekly Friday's Round - Up of book signings , interviews and reviews over at the Oak... http://t.co/8lpQr3z3",0
2.64128E+17,@MattsJustLookin Derby's in May my marathon can happen anytime of the year lol,0
2.62391E+17,@jrmahathir cakap je. Can we do it on tuesday ? Im in melaka. I really want to be in the picture... Please. *U may copy and paste this*,1
2.63353E+17,An exciting day tomorrow @punchestownrace Oscars Well making his chase debut and Operating first time out over hurdles!! #fingerscrossed,1
2.01347E+17,FM Preview: West Bromwich Albion v Arsenal 13 May 2012 - FootyMad attempt to assist you with their form guide as Wes... http://t.co/9rcpFyO0,0
2.61482E+17,BCA voter education guide for November 6. Endorsed candidates & information on the constitutional amendments http://t.co/7Icvvd4N,0
1.80975E+17,"With a 7-2 win last night, the Norfolk Admirals tied the American Hockey League record with their 17th consecutive win. Fantastic stuff.",1
1.94635E+17,"UPDATE: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! -- adminKIM",0
2.32544E+17,@richwilson26 Randall Bailey is due to defend the title against Devon Alexander in Texas on September 22.,0
2.54886E+17,Normally I prefer a spot of Rammstein on a Sunday morning - perfect for doing the ironing or a spot of aggressive furniture polishing.,1
2.53205E+17,"@ernasty49 Great season, it's been a pleasure listening to Volare in the 9th inning! Mas Ernasty ano q viene!",1
2.58177E+17,NYSports Rothstein Files: Five Observations From UConn: Monday was the first time I took in a practice at Gampel...  http://t.co/1FNe4jVC,0
2.58762E+17,@ATT today issued a statement once it learned that Sprint may take a controlling interest in Clearwire in order (cont) http://t.co/tGfO9kgp,0
2.62419E+17,Love this song! One of my favorites for sure. Can't wait to see you tomorrow at The Roxy! (@YouTube http://t.co/Mf5Ws9cN),1
2.62131E+17,October 27 1962: U2 aircraft strays over Siberia. USAF interceptors sent to protect armed with nuclear warheads #Cuba1962,0
2.62356E+17,"DePaul WBB practice, wine, ND Football, dinner with big brother in Lincoln Park = great Saturday",1
2.62489E+17,"Gold and Diamond are never at the periphery, we really need to dig deeper into Christianity....Phil. 3:10-18,Rom. 12:1-3..... Happy Sunday.",0
2.62241E+17,We get Garner 1st round. Got to beat the beat to be the best!! @ADHS_Football #ADN,1
2.56883E+17,Interesting: Sacha Baron Cohen to play  Freddie Mercury in the latter's biopic http://t.co/9cuku4s8,1
2.64174E+17,Sooo.. What you're telling me is that no one is down to get drunk as shit for the Cypress game tomorrow and talk shit to the cypress kids?,-1
2.62978E+17,Pottstown and Pottsgrove School Districts CLOSED on Tuesday due to the hurricane.,0
2.57513E+17,"Who's next then? The Togo team of Emmanuel Adebayor (TOT), that's who. 1-1 away from 1st leg. 0-0 after 30 mins of the 2nd.",0
2.63697E+17,"Today I came to the world of television, who knows, but may be very soon I will be interviewing Big Time Rush? I wish this all my soul! <3",1
2.63832E+17,@AllCourtSport Hey friend. I stopped by last Saturday.  Will be in Huntsville this weekend checking on family. Catch you next time.,0
2.15392E+17,@philtufnell can we get a RT: Big North London Derby tonight Cockspur Rum T20 Cup 2nd round @HornseyClub vs Highgate CC 6.30 start @ Hornsey,0
2.64107E+17,@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!,1
2.61339E+17,@The_Riches we just confirmed Nipsey Hussle Dec. 29th @tremontMusic Hall tix on sale Friday!,0
2.3566E+17,Find out more about our guest Lesley Thomson before she pops up at Book Swap tomorrow night: http://t.co/9ofXyfZv,0
2.45934E+17,Performing tomorrow at the Harold Washington Cultural Center with @Smitty_LP come support the team http://t.co/9YEGfKrz,1
2.5798E+17,"Friday, October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center!  http://t.co/LJ94Bofa",0
2.41332E+17,Boxing News: Devon Alexander and Randall Bailey ready to slug it out on September 8th http://t.co/X7blyK1C,0
2.4356E+17,"i miss my bestfriend,Octaveia, my cousin ,April .. my bestie,Kaliyah, Tricey, Dasia,Mikia,& the other people i miss with at Richwood !!",-1
2.64132E+17,Arrived in Llandudno to attend the 3rd conference in 3 weeks.  My little car can almost drive itself here.  South to North #noshortcuts,0
2.61265E+17,#Pistons struggle in 1st.  Trail Minny 27-10 at end of 1 in Winnipeg.  Det 3/17 FG with 6 turnovers.  Derrick Williams 12 pts for Minn.,0
2.31555E+17,Are there any Aussie Directioners from Canberra?? going there on the 12th of September would love to meet some More Aussie Directioners <3,1
2.64223E+17,@Tristan_jet @iidontrespectit Martin isn't a leader for the 2nd unit like harden. Your guys bench is done plus Westbrook is a ball hog,-1
2.58911E+17,Show up at our 2nd shop and dan is listening to Rammstein...today is going to rule #du #duhast #duhastmich,1
2.6418E+17,FB: Three runs do the trick for MTSU and they are out to their own 33-yard line. 1st and 10,0
2.6376E+17,Big day tomorrow! RVC WBB get their National Championship rings and an exciting new era of MBB begins! Good luck @CoachDoty and Coach Opat!,1
2.53544E+17,continued : Emmanuel Adebayor has not travelled with the squad for our Europa League away tie in Greece tomorrow evening.,0
2.59106E+17,iknowushould2 will be at the Tom Joyner Health Festival @ the Liacouras Center tomorrow come out for freebies! @EStevenCollins @PhillyFIGHT,0
2.63606E+17,Blimey! We have a STAR guest on the Radio Horton 'Knowing Your Businesses' show tomorrow at 10am. Marleeeene! http://t.co/gaKhUPiX,0
2.64221E+17,I hate ASAP on Friday !!!! Why I have BUSY always in the end of week :(,-1
2.56513E+17,@KrisWhittle may get a wider training gig somewhere. Hard to play Super Rugby when you weigh 47kgs though,0
2.5929E+17,"MetroPCS launches the Galaxy S III on October 22, price is $499: Good news for MetroPCS cust... http://t.co/jR5U314Q more after redirect",1
2.61076E+17,"We're excited about our CineMonkeys session before the Lorax next Wed 31st - perfect half term entertainment! CM @ 12.30pm, Lorax at 1.30pm",1
2.53022E+17,Here's all you need to know about upcoming #lebronX drops http://t.co/yZI3i4Yh. Thursday marks two launches Blue Diamond & Jade. #teamlebron,0
2.29462E+17,"How are @PAFC going to get 20,000+ to Adelaide Oval when they can't even get 15,000 to AAMI on a Sunday afternoon? Crowd = Concerning. #AFL",0
1.78073E+17,Nicki Minaj Kissing Lil Wayne! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/NuRX33dx,0
2.63995E+17,I love Thursdays....Grey's Anatomy....One day closer to Friday.....and No driving to Huntsville.,1
2.63776E+17,Going ice skating Friday with thalia jack helemma and jazmin maybe giancarlo yaaaaa...,0
2.13414E+17,going to jungle island tomorrow,0
2.58303E+17,#rtesoccer Robbie Keane saying he always knew Germany was going to finish 1st in the group!!! #winningmentality #coybig,1
2.59468E+17,"With that score, Farmerville is now up 27-6 over Richwood with the 3rd Qtr winding down.",0
2.62018E+17,@MsJoseline @hitmansteviej Yall shld came down for #GHOE n Greensboro NC #NCATSU. Its still going down tomorrow nite. Fuk w us.,0
2.49823E+17,"@jessicaeven alright, ill go to ticketek tomorrow and sus it for you :)",1
2.53399E+17,"Il Divo - Somewhere I am going to see them in Dubai Friday ,,love ,adore them  http://t.co/2tCCipOi",1
2.28595E+17,Hey LA music folks. You going to #HardSummer Aug 4&5 #LosAngeles' Most Significant Music Festival. Go Destructo! http://t.co/cPfpESc5,1
2.32575E+17,"Cloud Computing and Big Data Strategy: In this CEO Power Panel at the 10th International Cloud Expo, moderated b... http://t.co/KD87pMPF",0
2.62725E+17,"My team is pretty straight on both leagues. On the 2nd league my first 5 are Nash, Paul George, Melo, Randolph & Bynum.",0
2.6014E+17,"@rob strong @charcyb Anyone thinking of going to Chesterfield next Saturday, Edgar Davids v Luis Boa-Morte!? @Patriciacross & I may be there",0
2.56192E+17,Derrick Williams and @gregstiemsma check in to tonight's game. Budinger with a long 2! #Twolves up 20-17 with seconds left in the 1st.,0
2.55707E+17,Do you own a business in Bolder? Then you may want to participate in this pilot energy program that's part of a... http://t.co/rPSxzfcH,0
2.37365E+17,@piersmorgan Come on Pires! Enjoy the show! Shout out to people in the U.K. and Ireland wouldn't go astray! It's almost 3 am on a sunday!,1
2.64218E+17,Glad Martin showed up though. Hopefully it will work out in the long run. Get out there tomorrow night! #ThunderUp,1
2.64214E+17,@Lauren_Cranford I walked out and had trina d/c her....I'll have to fill u in Saturday....I wrote a full pg progress note about it,0
2.60807E+17,@DanicaPatrick  I just ran a marathon on Sunday with my hair bright pink for BCA! #BecauseICare,0
2.61633E+17,So its supposed to be in the 30s Sat night in Natchitoches!! @DeezyBaby504 @Smcclain11 better be lucky I love them!! #missyallboyz #itscold,1
2.64209E+17,"haha , am not going to volleyball tomorrow morning . #NeedMySleep",0
2.61143E+17,Rafeef Ziadah is joining us at the Rich Mix alongside Mark Gonzales this Monday! http://t.co/ep9Q9pcM,0
2.547E+17,Just saw Won't Back Down the 2nd time! Wow! Viola Davis and Maggie Gyllenhaal are PHENOMENAL! Even better the 2nd time! Amazing cast too!!!,1
2.64108E+17,"I had to march to get MLK day as a recognized holiday in Greenville, mind you I 16yrs old when I did it!",0
2.63717E+17,If your in Huntsville that Halloween discount is valid in person jus hit me up & you'll get it tomorrow,1
2.6256E+17,What march just went through Bethnal green?,0
2.51519E+17,Who's going to the game tomorrow at flowing wells high school? (: Marana v.s fw (: #homecoming,0
2.63061E+17,"Liverpool Football Club roll out the Red Carpet for the RNLI. Nov 30th. Joe Longthorne, Asa Murphy. Tickets 32.50. Send MSG for tickets.",0
2.58551E+17,Sprint may not want to buy Clearwire after all http://t.co/KgmfEuXr #news #benefits #bloomberg #clearwire #future,0
2.6173E+17,[INFO] EXO-M will fly to Nanjing tomorrow to attend Yangtze River Music Festival on the 28th (along with Super... http://t.co/hGsQyP8L,0
1.95768E+17,FM Preview: West Ham United v Hull City 28 Apr 2012: FootyMad attempt to assist you with their form guide as Wes... http://t.co/KLS6srq9,0
2.63388E+17,Im cuming back to Natchitoches Friday just to Vote,0
2.53188E+17,Come on out this Saturday and support us in the Semi-Finals round of the Battle of the EFFN Rock II Concert... http://t.co/wyl761wY,1
2.64249E+17,May have a man crush on Ace! Like how is someone just naturally tht sweet! #HeHasFourBrot @ Laurel Tavern http://t.co/48FnU3Mz,1
2.55546E+17,Sitting in the sun reading Keith Richards 'Life'. The man has some stories! #rollingstones http://t.co/jES5HwQC,0
2.53733E+17,"Practicing with Marana tomorrow, should be interesting, black pack all the way!",1
2.43207E+17,Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!,1
2.55167E+17,The World Bank cut its economic growth forecasts for the East Asia and Pacific region on Monday and said there was a risk the slowdow...,-1
2.13795E+17,"Tonights Friday Family Movie Night is Journey 2, the Mysterious Island! Looks promising!",1
2.27282E+17,#house #music #FB Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/Q82NnU6E,0
2.62992E+17,"@Sandra_Lang92 Nope xDD I live in Moskau, and.... it's not so cold.... ^^ In Siberia, may be xD So... Whatever our governor?",0
2.62264E+17,http://t.co/fxEHWuKG george harrison here comes the sun original,0
2.57098E+17,But then I don't get why EP kings are gonna play Super Rugby but they still playing kwi 1st Div.. Crusaders aint no Puma's just so they know,-1
2.48636E+17,"@annie_cutler Good luck tomorrow night. You'll be great.  Also, Samoas and Thin Mints = great way to warm up the crowd.  #Mmm  #SOCOMX",1
2.6417E+17,Our coverage of Garner vs. Athens Drive beings tomorrow night at 6:30 on http://t.co/dBRkPMZV & @tunein. Hope you'll join us!,0
2.64221E+17,@TGood52 ima hit u up tomorrow.  Aye i still laugh at that ufc beer pong from u had in the garage at AZ lollll,0
2.60084E+17,"I am squeeing at the latest BioShock Infinite trailer, it may usurp the original's place in my top 5 games ever. @IGLevine is a genius.",1
2.40514E+17,Mushu at The Hurricane wearing Tressa's rockstar bday foam guitar after our show last Saturday. We killed it http://t.co/hS178hfp,1
2.58436E+17,"I don't give a Fuck though, it's all about #sockersweek #ChicagoMagicPSG Friday night Lights at Olympic Park",-1
2.5705E+17,"Rick Stein really is incredibly dull. Bring back kids' Saturday morning telly please. You know, with pop groups and stuff #sarurdaykitchen",-1
2.60863E+17,Anyone looking forward to Bioshock Infinite? Check out this new look at the game! http://t.co/hAvE8HIi,0
2.64132E+17,"@jenmorrisonlive Oh, are we gonna have any August & Emma scene on ""Tallahassee""? Just a yes or no and I'll be happy (happier if it's a yes)!",1
2.55783E+17,PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy,0
2.61578E+17,"Is that lady in the 1st scene of WANDERLUST w/ Jennifer Aniston & Paul Rudd the lady from Mel's Diner? If so, I am so happy to see her.",1
2.63786E+17,Watching Freaky Friday again with Danica. #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs?,1
2.56507E+17,@lauryn_kennedy #idowhatican but tomorrow is just a quickish trip. The real shopping day with be at rosedale. #wewillmakeadate,0
2.47773E+17,Thanks for advising! RT@EllenBoBellen 1st formal chapter of the yr went well. Excited to be advising Beta Chi chp at University of Denver,1
2.45288E+17,"@jhonnyC323 Destructo next thurs, free before 10:30, guest list. Let's go. CAUSE I CAN!! (it's 21+)",1
2.64226E+17,I have an issue driving slow. So im gonna try to make it from AZ to LV in 3 hrs. Tomorrow.,0
2.63514E+17,@belluvaz on the 4th before u balik Melaka can meet kejap ah? :),0
2.61052E+17,"Tune in tomorrow for a brand new KENA PLUCK!!!! This one is good! Also, Michelle Chong brings 'Almost Famous' to the OSCARS!!!!!!!!!!!!!!!!!",1
2.57768E+17,-Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday  http://t.co/2CnmqkP4,0
2.55966E+17,Redbacks collapse against Tigers: Ricky Ponting and Luke Butterworth made Wednesday a tough day at the office for... http://t.co/gvPaacG5,0
2.34536E+17,"Explore the work of Jeff Carter - a writer, photographer, chronicler of life in the bush. Coming up on Artscape, Aug 14 http://t.co/Vrk9sUk2",0
2.58184E+17,Wait--there's going to be an August: Osage County movie with Meryl Streep? Holy crap! http://t.co/5D24HGGC,0
2.58495E+17,Going to watch Connor run the 4x100m relay in State Athletics Championships at Olympic Park tomorrow. Wishing him luck!! #runforrestrun,1
2.64248E+17,I'm totally going to ace the SAT!! #justkidding #iwish,1
2.62866E+17,We're excited for Thursday's gadget equivalent to the Oscars - the Stuff Awards. See which gizmos made the shortlist... http://t.co/BArjKODi,1
